T,N,M,Grade,HER2,ER,PR,OncotypeDX
1mic,3,0,3,Neg,Neg,Pos,>=11
1mic,3,0,3,Neg,Neg,Neg,<11
1mic,3,0,3,Neg,Neg,Neg,>=11
1mic,3,X,1,Pos,Pos,Pos,<11
1mic,3,X,1,Pos,Pos,Pos,>=11
1mic,3,X,1,Pos,Pos,Neg,<11
1mic,3,X,1,Pos,Pos,Neg,>=11
1mic,3,X,1,Pos,Neg,Pos,<11
1mic,3,X,1,Pos,Neg,Pos,>=11
1mic,3,X,1,Pos,Neg,Neg,<11
1mic,3,X,1,Pos,Neg,Neg,>=11
1mic,3,X,1,Neg,Pos,Pos,<11
1mic,3,X,1,Neg,Pos,Pos,>=11
1mic,3,X,1,Neg,Pos,Neg,<11
1mic,3,X,1,Neg,Pos,Neg,>=11
1mic,3,X,1,Neg,Neg,Pos,<11
1mic,3,X,1,Neg,Neg,Pos,>=11
1mic,3,X,1,Neg,Neg,Neg,<11
1mic,3,X,1,Neg,Neg,Neg,>=11
1mic,3,X,2,Pos,Pos,Pos,<11
1mic,3,X,2,Pos,Pos,Pos,>=11
1mic,3,X,2,Pos,Pos,Neg,<11
1mic,3,X,2,Pos,Pos,Neg,>=11
1mic,3,X,2,Pos,Neg,Pos,<11
1mic,3,X,2,Pos,Neg,Pos,>=11
1mic,3,X,2,Pos,Neg,Neg,<11
1mic,3,X,2,Pos,Neg,Neg,>=11
1mic,3,X,2,Neg,Pos,Pos,<11
1mic,3,X,2,Neg,Pos,Pos,>=11
1mic,3,X,2,Neg,Pos,Neg,<11
1mic,3,X,2,Neg,Pos,Neg,>=11
1mic,3,X,2,Neg,Neg,Pos,<11
1mic,3,X,2,Neg,Neg,Pos,>=11
1mic,3,X,2,Neg,Neg,Neg,<11
1mic,3,X,2,Neg,Neg,Neg,>=11
1mic,3,X,3,Pos,Pos,Pos,<11
1mic,3,X,3,Pos,Pos,Pos,>=11
1mic,3,X,3,Pos,Pos,Neg,<11
1mic,3,X,3,Pos,Pos,Neg,>=11
1mic,3,X,3,Pos,Neg,Pos,<11
1mic,3,X,3,Pos,Neg,Pos,>=11
1mic,3,X,3,Pos,Neg,Neg,<11
1mic,3,X,3,Pos,Neg,Neg,>=11
1mic,3,X,3,Neg,Pos,Pos,<11
1mic,3,X,3,Neg,Pos,Pos,>=11
1mic,3,X,3,Neg,Pos,Neg,<11
1mic,3,X,3,Neg,Pos,Neg,>=11
1mic,3,X,3,Neg,Neg,Pos,<11
1mic,3,X,3,Neg,Neg,Pos,>=11
1mic,3,X,3,Neg,Neg,Neg,<11
1mic,3,X,3,Neg,Neg,Neg,>=11
1mic,3,1,1,Pos,Pos,Pos,<11
1mic,3,1,1,Pos,Pos,Pos,>=11
1mic,3,1,1,Pos,Pos,Neg,<11
1mic,3,1,1,Pos,Pos,Neg,>=11
1mic,3,1,1,Pos,Neg,Pos,<11
1mic,3,1,1,Pos,Neg,Pos,>=11
1mic,3,1,1,Pos,Neg,Neg,<11
1mic,3,1,1,Pos,Neg,Neg,>=11
1mic,3,1,1,Neg,Pos,Pos,<11
1mic,3,1,1,Neg,Pos,Pos,>=11
1mic,3,1,1,Neg,Pos,Neg,<11
1mic,3,1,1,Neg,Pos,Neg,>=11
1mic,3,1,1,Neg,Neg,Pos,<11
1mic,3,1,1,Neg,Neg,Pos,>=11
1mic,3,1,1,Neg,Neg,Neg,<11
1mic,3,1,1,Neg,Neg,Neg,>=11
1mic,3,1,2,Pos,Pos,Pos,<11
1mic,3,1,2,Pos,Pos,Pos,>=11
1mic,3,1,2,Pos,Pos,Neg,<11
1mic,3,1,2,Pos,Pos,Neg,>=11
1mic,3,1,2,Pos,Neg,Pos,<11
1mic,3,1,2,Pos,Neg,Pos,>=11
1mic,3,1,2,Pos,Neg,Neg,<11
1mic,3,1,2,Pos,Neg,Neg,>=11
1mic,3,1,2,Neg,Pos,Pos,<11
1mic,3,1,2,Neg,Pos,Pos,>=11
1mic,3,1,2,Neg,Pos,Neg,<11
1mic,3,1,2,Neg,Pos,Neg,>=11
1mic,3,1,2,Neg,Neg,Pos,<11
1mic,3,1,2,Neg,Neg,Pos,>=11
1mic,3,1,2,Neg,Neg,Neg,<11
1mic,3,1,2,Neg,Neg,Neg,>=11
1mic,3,1,3,Pos,Pos,Pos,<11
1mic,3,1,3,Pos,Pos,Pos,>=11
1mic,3,1,3,Pos,Pos,Neg,<11
1mic,3,1,3,Pos,Pos,Neg,>=11
1mic,3,1,3,Pos,Neg,Pos,<11
1mic,3,1,3,Pos,Neg,Pos,>=11
1mic,3,1,3,Pos,Neg,Neg,<11
1mic,3,1,3,Pos,Neg,Neg,>=11
1mic,3,1,3,Neg,Pos,Pos,<11
1mic,3,1,3,Neg,Pos,Pos,>=11
1mic,3,1,3,Neg,Pos,Neg,<11
1mic,3,1,3,Neg,Pos,Neg,>=11
1mic,3,1,3,Neg,Neg,Pos,<11
1mic,3,1,3,Neg,Neg,Pos,>=11
1mic,3,1,3,Neg,Neg,Neg,<11
1mic,3,1,3,Neg,Neg,Neg,>=11
1mic,0,0,1,Pos,Pos,Pos,<11
1mic,0,0,1,Pos,Pos,Pos,>=11
1mic,0,0,1,Pos,Pos,Neg,<11
1mic,0,0,1,Pos,Pos,Neg,>=11
1mic,0,0,1,Pos,Neg,Pos,<11
1mic,0,0,1,Pos,Neg,Pos,>=11
1mic,0,0,1,Pos,Neg,Neg,<11
1mic,0,0,1,Pos,Neg,Neg,>=11
1mic,0,0,1,Neg,Pos,Pos,<11
1mic,0,0,1,Neg,Pos,Pos,>=11
1mic,0,0,1,Neg,Pos,Neg,<11
1mic,0,0,1,Neg,Pos,Neg,>=11
1mic,0,0,1,Neg,Neg,Pos,<11
1mic,0,0,1,Neg,Neg,Pos,>=11
1mic,0,0,1,Neg,Neg,Neg,<11
1mic,0,0,1,Neg,Neg,Neg,>=11
1mic,0,0,2,Pos,Pos,Pos,<11
1mic,0,0,2,Pos,Pos,Pos,>=11
1mic,0,0,2,Pos,Pos,Neg,<11
1mic,0,0,2,Pos,Pos,Neg,>=11
1mic,0,0,2,Pos,Neg,Pos,<11
1mic,0,0,2,Pos,Neg,Pos,>=11
1mic,0,0,2,Pos,Neg,Neg,<11
1mic,0,0,2,Pos,Neg,Neg,>=11
1mic,0,0,2,Neg,Pos,Pos,<11
1mic,0,0,2,Neg,Pos,Pos,>=11
1mic,0,0,2,Neg,Pos,Neg,<11
1mic,0,0,2,Neg,Pos,Neg,>=11
1mic,0,0,2,Neg,Neg,Pos,<11
1mic,0,0,2,Neg,Neg,Pos,>=11
1mic,0,0,2,Neg,Neg,Neg,<11
1mic,0,0,2,Neg,Neg,Neg,>=11
1mic,0,0,3,Pos,Pos,Pos,<11
1mic,0,0,3,Pos,Pos,Pos,>=11
1mic,0,0,3,Pos,Pos,Neg,<11
1mic,0,0,3,Pos,Pos,Neg,>=11
1mic,0,0,3,Pos,Neg,Pos,<11
1mic,0,0,3,Pos,Neg,Pos,>=11
1mic,0,0,3,Pos,Neg,Neg,<11
1mic,0,0,3,Pos,Neg,Neg,>=11
1mic,0,0,3,Neg,Pos,Pos,<11
1mic,0,0,3,Neg,Pos,Pos,>=11
1mic,0,0,3,Neg,Pos,Neg,<11
1mic,0,0,3,Neg,Pos,Neg,>=11
1mic,0,0,3,Neg,Neg,Pos,<11
1mic,0,0,3,Neg,Neg,Pos,>=11
1mic,0,0,3,Neg,Neg,Neg,<11
1mic,0,0,3,Neg,Neg,Neg,>=11
1mic,0,X,1,Pos,Pos,Pos,<11
1mic,0,X,1,Pos,Pos,Pos,>=11
1mic,0,X,1,Pos,Pos,Neg,<11
1mic,0,X,1,Pos,Pos,Neg,>=11
1mic,0,X,1,Pos,Neg,Pos,<11
1mic,0,X,1,Pos,Neg,Pos,>=11
1mic,0,X,1,Pos,Neg,Neg,<11
1mic,0,X,1,Pos,Neg,Neg,>=11
1mic,0,X,1,Neg,Pos,Pos,<11
1mic,0,X,1,Neg,Pos,Pos,>=11
1mic,0,X,1,Neg,Pos,Neg,<11
1mic,0,X,1,Neg,Pos,Neg,>=11
1mic,0,X,1,Neg,Neg,Pos,<11
1mic,0,X,1,Neg,Neg,Pos,>=11
1mic,0,X,1,Neg,Neg,Neg,<11
1mic,0,X,1,Neg,Neg,Neg,>=11
1mic,0,X,2,Pos,Pos,Pos,<11
1mic,0,X,2,Pos,Pos,Pos,>=11
1mic,0,X,2,Pos,Pos,Neg,<11
1mic,0,X,2,Pos,Pos,Neg,>=11
1mic,0,X,2,Pos,Neg,Pos,<11
1mic,0,X,2,Pos,Neg,Pos,>=11
1mic,0,X,2,Pos,Neg,Neg,<11
1mic,0,X,2,Pos,Neg,Neg,>=11
1mic,0,X,2,Neg,Pos,Pos,<11
1mic,0,X,2,Neg,Pos,Pos,>=11
1mic,0,X,2,Neg,Pos,Neg,<11
1mic,0,X,2,Neg,Pos,Neg,>=11
1mic,0,X,2,Neg,Neg,Pos,<11
1mic,0,X,2,Neg,Neg,Pos,>=11
1mic,0,X,2,Neg,Neg,Neg,<11
1mic,0,X,2,Neg,Neg,Neg,>=11
1mic,0,X,3,Pos,Pos,Pos,<11
1mic,0,X,3,Pos,Pos,Pos,>=11
1mic,0,X,3,Pos,Pos,Neg,<11
1mic,0,X,3,Pos,Pos,Neg,>=11
1mic,0,X,3,Pos,Neg,Pos,<11
1mic,0,X,3,Pos,Neg,Pos,>=11
1mic,0,X,3,Pos,Neg,Neg,<11
1mic,0,X,3,Pos,Neg,Neg,>=11
1mic,0,X,3,Neg,Pos,Pos,<11
1mic,0,X,3,Neg,Pos,Pos,>=11
1mic,0,X,3,Neg,Pos,Neg,<11
1mic,0,X,3,Neg,Pos,Neg,>=11
1mic,0,X,3,Neg,Neg,Pos,<11
1mic,0,X,3,Neg,Neg,Pos,>=11
1mic,0,X,3,Neg,Neg,Neg,<11
1mic,0,X,3,Neg,Neg,Neg,>=11
1mic,0,1,1,Pos,Pos,Pos,<11
1mic,0,1,1,Pos,Pos,Pos,>=11
1mic,0,1,1,Pos,Pos,Neg,<11
1mic,0,1,1,Pos,Pos,Neg,>=11
1mic,0,1,1,Pos,Neg,Pos,<11
1mic,0,1,1,Pos,Neg,Pos,>=11
1mic,0,1,1,Pos,Neg,Neg,<11
1mic,0,1,1,Pos,Neg,Neg,>=11
1mic,0,1,1,Neg,Pos,Pos,<11
1mic,0,1,1,Neg,Pos,Pos,>=11
1mic,0,1,1,Neg,Pos,Neg,<11
1mic,0,1,1,Neg,Pos,Neg,>=11
1mic,0,1,1,Neg,Neg,Pos,<11
1mic,0,1,1,Neg,Neg,Pos,>=11
1mic,0,1,1,Neg,Neg,Neg,<11
1mic,0,1,1,Neg,Neg,Neg,>=11
1mic,0,1,2,Pos,Pos,Pos,<11
1mic,0,1,2,Pos,Pos,Pos,>=11
1mic,0,1,2,Pos,Pos,Neg,<11
1mic,0,1,2,Pos,Pos,Neg,>=11
1mic,0,1,2,Pos,Neg,Pos,<11
1mic,0,1,2,Pos,Neg,Pos,>=11
1mic,0,1,2,Pos,Neg,Neg,<11
1mic,0,1,2,Pos,Neg,Neg,>=11
1mic,0,1,2,Neg,Pos,Pos,<11
1mic,0,1,2,Neg,Pos,Pos,>=11
1mic,0,1,2,Neg,Pos,Neg,<11
1mic,0,1,2,Neg,Pos,Neg,>=11
1mic,0,1,2,Neg,Neg,Pos,<11
1mic,0,1,2,Neg,Neg,Pos,>=11
1mic,0,1,2,Neg,Neg,Neg,<11
1mic,0,1,2,Neg,Neg,Neg,>=11
1mic,0,1,3,Pos,Pos,Pos,<11
1mic,0,1,3,Pos,Pos,Pos,>=11
1mic,0,1,3,Pos,Pos,Neg,<11
1mic,0,1,3,Pos,Pos,Neg,>=11
1mic,0,1,3,Pos,Neg,Pos,<11
1mic,0,1,3,Pos,Neg,Pos,>=11
1mic,0,1,3,Pos,Neg,Neg,<11
1mic,0,1,3,Pos,Neg,Neg,>=11
1mic,0,1,3,Neg,Pos,Pos,<11
1mic,0,1,3,Neg,Pos,Pos,>=11
1mic,0,1,3,Neg,Pos,Neg,<11
1mic,0,1,3,Neg,Pos,Neg,>=11
1mic,0,1,3,Neg,Neg,Pos,<11
1mic,0,1,3,Neg,Neg,Pos,>=11
1mic,0,1,3,Neg,Neg,Neg,<11
1mic,0,1,3,Neg,Neg,Neg,>=11
1mic,X Adjusted,0,1,Pos,Pos,Pos,<11
1mic,X Adjusted,0,1,Pos,Pos,Pos,>=11
1mic,X Adjusted,0,1,Pos,Pos,Neg,<11
1mic,X Adjusted,0,1,Pos,Pos,Neg,>=11
1mic,X Adjusted,0,1,Pos,Neg,Pos,<11
1mic,X Adjusted,0,1,Pos,Neg,Pos,>=11
1mic,X Adjusted,0,1,Pos,Neg,Neg,<11
1mic,X Adjusted,0,1,Pos,Neg,Neg,>=11
1mic,X Adjusted,0,1,Neg,Pos,Pos,<11
1mic,X Adjusted,0,1,Neg,Pos,Pos,>=11
1mic,X Adjusted,0,1,Neg,Pos,Neg,<11
1mic,X Adjusted,0,1,Neg,Pos,Neg,>=11
1mic,X Adjusted,0,1,Neg,Neg,Pos,<11
1mic,X Adjusted,0,1,Neg,Neg,Pos,>=11
1mic,X Adjusted,0,1,Neg,Neg,Neg,<11
1mic,X Adjusted,0,1,Neg,Neg,Neg,>=11
1mic,X Adjusted,0,2,Pos,Pos,Pos,<11
1mic,X Adjusted,0,2,Pos,Pos,Pos,>=11
1mic,X Adjusted,0,2,Pos,Pos,Neg,<11
1mic,X Adjusted,0,2,Pos,Pos,Neg,>=11
1mic,X Adjusted,0,2,Pos,Neg,Pos,<11
1mic,X Adjusted,0,2,Pos,Neg,Pos,>=11
1mic,X Adjusted,0,2,Pos,Neg,Neg,<11
1mic,X Adjusted,0,2,Pos,Neg,Neg,>=11
1mic,X Adjusted,0,2,Neg,Pos,Pos,<11
1mic,X Adjusted,0,2,Neg,Pos,Pos,>=11
1mic,X Adjusted,0,2,Neg,Pos,Neg,<11
1mic,X Adjusted,0,2,Neg,Pos,Neg,>=11
1mic,X Adjusted,0,2,Neg,Neg,Pos,<11
1mic,X Adjusted,0,2,Neg,Neg,Pos,>=11
1mic,X Adjusted,0,2,Neg,Neg,Neg,<11
1mic,X Adjusted,0,2,Neg,Neg,Neg,>=11
1mic,X Adjusted,0,3,Pos,Pos,Pos,<11
1mic,X Adjusted,0,3,Pos,Pos,Pos,>=11
1mic,X Adjusted,0,3,Pos,Pos,Neg,<11
1mic,X Adjusted,0,3,Pos,Pos,Neg,>=11
1mic,X Adjusted,0,3,Pos,Neg,Pos,<11
1mic,X Adjusted,0,3,Pos,Neg,Pos,>=11
1mic,X Adjusted,0,3,Pos,Neg,Neg,<11
1mic,X Adjusted,0,3,Pos,Neg,Neg,>=11
1mic,X Adjusted,0,3,Neg,Pos,Pos,<11
1mic,X Adjusted,0,3,Neg,Pos,Pos,>=11
1mic,X Adjusted,0,3,Neg,Pos,Neg,<11
1mic,X Adjusted,0,3,Neg,Pos,Neg,>=11
1mic,X Adjusted,0,3,Neg,Neg,Pos,<11
1mic,X Adjusted,0,3,Neg,Neg,Pos,>=11
1mic,X Adjusted,0,3,Neg,Neg,Neg,<11
1mic,X Adjusted,0,3,Neg,Neg,Neg,>=11
1mic,X Adjusted,X,1,Pos,Pos,Pos,<11
1mic,X Adjusted,X,1,Pos,Pos,Pos,>=11
1mic,X Adjusted,X,1,Pos,Pos,Neg,<11
1mic,X Adjusted,X,1,Pos,Pos,Neg,>=11
1mic,X Adjusted,X,1,Pos,Neg,Pos,<11
1mic,X Adjusted,X,1,Pos,Neg,Pos,>=11
1mic,X Adjusted,X,1,Pos,Neg,Neg,<11
1mic,X Adjusted,X,1,Pos,Neg,Neg,>=11
1mic,X Adjusted,X,1,Neg,Pos,Pos,<11
1mic,X Adjusted,X,1,Neg,Pos,Pos,>=11
1mic,X Adjusted,X,1,Neg,Pos,Neg,<11
1mic,X Adjusted,X,1,Neg,Pos,Neg,>=11
1mic,X Adjusted,X,1,Neg,Neg,Pos,<11
1mic,X Adjusted,X,1,Neg,Neg,Pos,>=11
1mic,X Adjusted,X,1,Neg,Neg,Neg,<11
1mic,X Adjusted,X,1,Neg,Neg,Neg,>=11
1mic,X Adjusted,X,2,Pos,Pos,Pos,<11
1mic,X Adjusted,X,2,Pos,Pos,Pos,>=11
1mic,X Adjusted,X,2,Pos,Pos,Neg,<11
1mic,X Adjusted,X,2,Pos,Pos,Neg,>=11
1mic,X Adjusted,X,2,Pos,Neg,Pos,<11
1mic,X Adjusted,X,2,Pos,Neg,Pos,>=11
1mic,X Adjusted,X,2,Pos,Neg,Neg,<11
1mic,X Adjusted,X,2,Pos,Neg,Neg,>=11
1mic,X Adjusted,X,2,Neg,Pos,Pos,<11
1mic,X Adjusted,X,2,Neg,Pos,Pos,>=11
1mic,X Adjusted,X,2,Neg,Pos,Neg,<11
1mic,X Adjusted,X,2,Neg,Pos,Neg,>=11
1mic,X Adjusted,X,2,Neg,Neg,Pos,<11
1mic,X Adjusted,X,2,Neg,Neg,Pos,>=11
1mic,X Adjusted,X,2,Neg,Neg,Neg,<11
1mic,X Adjusted,X,2,Neg,Neg,Neg,>=11
1mic,X Adjusted,X,3,Pos,Pos,Pos,<11
1mic,X Adjusted,X,3,Pos,Pos,Pos,>=11
1mic,X Adjusted,X,3,Pos,Pos,Neg,<11
1mic,X Adjusted,X,3,Pos,Pos,Neg,>=11
1mic,X Adjusted,X,3,Pos,Neg,Pos,<11
1mic,X Adjusted,X,3,Pos,Neg,Pos,>=11
1mic,X Adjusted,X,3,Pos,Neg,Neg,<11
1mic,X Adjusted,X,3,Pos,Neg,Neg,>=11
1mic,X Adjusted,X,3,Neg,Pos,Pos,<11
1mic,X Adjusted,X,3,Neg,Pos,Pos,>=11
1mic,X Adjusted,X,3,Neg,Pos,Neg,<11
1mic,X Adjusted,X,3,Neg,Pos,Neg,>=11
1mic,X Adjusted,X,3,Neg,Neg,Pos,<11
1mic,X Adjusted,X,3,Neg,Neg,Pos,>=11
1mic,X Adjusted,X,3,Neg,Neg,Neg,<11
1mic,X Adjusted,X,3,Neg,Neg,Neg,>=11
1mic,X Adjusted,1,1,Pos,Pos,Pos,<11
1mic,X Adjusted,1,1,Pos,Pos,Pos,>=11
1mic,X Adjusted,1,1,Pos,Pos,Neg,<11
1mic,X Adjusted,1,1,Pos,Pos,Neg,>=11
1mic,X Adjusted,1,1,Pos,Neg,Pos,<11
1mic,X Adjusted,1,1,Pos,Neg,Pos,>=11
1mic,X Adjusted,1,1,Pos,Neg,Neg,<11
1mic,X Adjusted,1,1,Pos,Neg,Neg,>=11
1mic,X Adjusted,1,1,Neg,Pos,Pos,<11
1mic,X Adjusted,1,1,Neg,Pos,Pos,>=11
1mic,X Adjusted,1,1,Neg,Pos,Neg,<11
1mic,X Adjusted,1,1,Neg,Pos,Neg,>=11
1mic,X Adjusted,1,1,Neg,Neg,Pos,<11
1mic,X Adjusted,1,1,Neg,Neg,Pos,>=11
1mic,X Adjusted,1,1,Neg,Neg,Neg,<11
1mic,X Adjusted,1,1,Neg,Neg,Neg,>=11
1mic,X Adjusted,1,2,Pos,Pos,Pos,<11
1mic,X Adjusted,1,2,Pos,Pos,Pos,>=11
1mic,X Adjusted,1,2,Pos,Pos,Neg,<11
1mic,X Adjusted,1,2,Pos,Pos,Neg,>=11
1mic,X Adjusted,1,2,Pos,Neg,Pos,<11
1mic,X Adjusted,1,2,Pos,Neg,Pos,>=11
1mic,X Adjusted,1,2,Pos,Neg,Neg,<11
1mic,X Adjusted,1,2,Pos,Neg,Neg,>=11
1mic,X Adjusted,1,2,Neg,Pos,Pos,<11
1mic,X Adjusted,1,2,Neg,Pos,Pos,>=11
1mic,X Adjusted,1,2,Neg,Pos,Neg,<11
1mic,X Adjusted,1,2,Neg,Pos,Neg,>=11
1mic,X Adjusted,1,2,Neg,Neg,Pos,<11
1mic,X Adjusted,1,2,Neg,Neg,Pos,>=11
1mic,X Adjusted,1,2,Neg,Neg,Neg,<11
1mic,X Adjusted,1,2,Neg,Neg,Neg,>=11
1mic,X Adjusted,1,3,Pos,Pos,Pos,<11
1mic,X Adjusted,1,3,Pos,Pos,Pos,>=11
1mic,X Adjusted,1,3,Pos,Pos,Neg,<11
1mic,X Adjusted,1,3,Pos,Pos,Neg,>=11
1mic,X Adjusted,1,3,Pos,Neg,Pos,<11
1mic,X Adjusted,1,3,Pos,Neg,Pos,>=11
1mic,X Adjusted,1,3,Pos,Neg,Neg,<11
1mic,X Adjusted,1,3,Pos,Neg,Neg,>=11
1mic,X Adjusted,1,3,Neg,Pos,Pos,<11
1mic,X Adjusted,1,3,Neg,Pos,Pos,>=11
1mic,X Adjusted,1,3,Neg,Pos,Neg,<11
1mic,X Adjusted,1,3,Neg,Pos,Neg,>=11
1mic,X Adjusted,1,3,Neg,Neg,Pos,<11
1mic,X Adjusted,1,3,Neg,Neg,Pos,>=11
1mic,X Adjusted,1,3,Neg,Neg,Neg,<11
1mic,X Adjusted,1,3,Neg,Neg,Neg,>=11
1a,1,0,1,Pos,Pos,Pos,<11
1a,1,0,1,Pos,Pos,Pos,>=11
1a,1,0,1,Pos,Pos,Neg,<11
1a,1,0,1,Pos,Pos,Neg,>=11
1a,1,0,1,Pos,Neg,Pos,<11
1a,1,0,1,Pos,Neg,Pos,>=11
1a,1,0,1,Pos,Neg,Neg,<11
1a,1,0,1,Pos,Neg,Neg,>=11
1a,1,0,1,Neg,Pos,Pos,<11
1a,1,0,1,Neg,Pos,Pos,>=11
1a,1,0,1,Neg,Pos,Neg,<11
1a,1,0,1,Neg,Pos,Neg,>=11
1a,1,0,1,Neg,Neg,Pos,<11
1a,1,0,1,Neg,Neg,Pos,>=11
1a,1,0,1,Neg,Neg,Neg,<11
1a,1,0,1,Neg,Neg,Neg,>=11
1a,1,0,2,Pos,Pos,Pos,<11
1a,1,0,2,Pos,Pos,Pos,>=11
1a,1,0,2,Pos,Pos,Neg,<11
1a,1,0,2,Pos,Pos,Neg,>=11
1a,1,0,2,Pos,Neg,Pos,<11
1a,1,0,2,Pos,Neg,Pos,>=11
1a,1,0,2,Pos,Neg,Neg,<11
1a,1,0,2,Pos,Neg,Neg,>=11
1a,1,0,2,Neg,Pos,Pos,<11
1a,1,0,2,Neg,Pos,Pos,>=11
1a,1,0,2,Neg,Pos,Neg,<11
1a,1,0,2,Neg,Pos,Neg,>=11
1a,1,0,2,Neg,Neg,Pos,<11
1a,1,0,2,Neg,Neg,Pos,>=11
1a,1,0,2,Neg,Neg,Neg,<11
1a,1,0,2,Neg,Neg,Neg,>=11
1a,1,0,3,Pos,Pos,Pos,<11
1a,1,0,3,Pos,Pos,Pos,>=11
1a,1,0,3,Pos,Pos,Neg,<11
1a,1,0,3,Pos,Pos,Neg,>=11
1a,1,0,3,Pos,Neg,Pos,<11
1a,1,0,3,Pos,Neg,Pos,>=11
1a,1,0,3,Pos,Neg,Neg,<11
1a,1,0,3,Pos,Neg,Neg,>=11
1a,1,0,3,Neg,Pos,Pos,<11
1a,1,0,3,Neg,Pos,Pos,>=11
1a,1,0,3,Neg,Pos,Neg,<11
1a,1,0,3,Neg,Pos,Neg,>=11
1a,1,0,3,Neg,Neg,Pos,<11
1a,1,0,3,Neg,Neg,Pos,>=11
1a,1,0,3,Neg,Neg,Neg,<11
1a,1,0,3,Neg,Neg,Neg,>=11
1a,1,X,1,Pos,Pos,Pos,<11
1a,1,X,1,Pos,Pos,Pos,>=11
1a,1,X,1,Pos,Pos,Neg,<11
1a,1,X,1,Pos,Pos,Neg,>=11
1a,1,X,1,Pos,Neg,Pos,<11
1a,1,X,1,Pos,Neg,Pos,>=11
1a,1,X,1,Pos,Neg,Neg,<11
1a,1,X,1,Pos,Neg,Neg,>=11
1a,1,X,1,Neg,Pos,Pos,<11
1a,1,X,1,Neg,Pos,Pos,>=11
1a,1,X,1,Neg,Pos,Neg,<11
1a,1,X,1,Neg,Pos,Neg,>=11
1a,1,X,1,Neg,Neg,Pos,<11
1a,1,X,1,Neg,Neg,Pos,>=11
1a,1,X,1,Neg,Neg,Neg,<11
1a,1,X,1,Neg,Neg,Neg,>=11
1a,1,X,2,Pos,Pos,Pos,<11
1a,1,X,2,Pos,Pos,Pos,>=11
1a,1,X,2,Pos,Pos,Neg,<11
1a,1,X,2,Pos,Pos,Neg,>=11
1a,1,X,2,Pos,Neg,Pos,<11
1a,1,X,2,Pos,Neg,Pos,>=11
1a,1,X,2,Pos,Neg,Neg,<11
1a,1,X,2,Pos,Neg,Neg,>=11
1a,1,X,2,Neg,Pos,Pos,<11
1a,1,X,2,Neg,Pos,Pos,>=11
1a,1,X,2,Neg,Pos,Neg,<11
1a,1,X,2,Neg,Pos,Neg,>=11
1a,1,X,2,Neg,Neg,Pos,<11
1a,1,X,2,Neg,Neg,Pos,>=11
1a,1,X,2,Neg,Neg,Neg,<11
1a,1,X,2,Neg,Neg,Neg,>=11
1a,1,X,3,Pos,Pos,Pos,<11
1a,1,X,3,Pos,Pos,Pos,>=11
1a,1,X,3,Pos,Pos,Neg,<11
1a,1,X,3,Pos,Pos,Neg,>=11
1a,1,X,3,Pos,Neg,Pos,<11
1a,1,X,3,Pos,Neg,Pos,>=11
1a,1,X,3,Pos,Neg,Neg,<11
1a,1,X,3,Pos,Neg,Neg,>=11
1a,1,X,3,Neg,Pos,Pos,<11
1a,1,X,3,Neg,Pos,Pos,>=11
1a,1,X,3,Neg,Pos,Neg,<11
1a,1,X,3,Neg,Pos,Neg,>=11
1a,1,X,3,Neg,Neg,Pos,<11
1a,1,X,3,Neg,Neg,Pos,>=11
1a,1,X,3,Neg,Neg,Neg,<11
1a,1,X,3,Neg,Neg,Neg,>=11
1a,1,1,1,Pos,Pos,Pos,<11
1a,1,1,1,Pos,Pos,Pos,>=11
1a,1,1,1,Pos,Pos,Neg,<11
1a,1,1,1,Pos,Pos,Neg,>=11
1a,1,1,1,Pos,Neg,Pos,<11
1a,1,1,1,Pos,Neg,Pos,>=11
1a,1,1,1,Pos,Neg,Neg,<11
1a,1,1,1,Pos,Neg,Neg,>=11
1a,1,1,1,Neg,Pos,Pos,<11
1a,1,1,1,Neg,Pos,Pos,>=11
1a,1,1,1,Neg,Pos,Neg,<11
1a,1,1,1,Neg,Pos,Neg,>=11
1a,1,1,1,Neg,Neg,Pos,<11
1a,1,1,1,Neg,Neg,Pos,>=11
1a,1,1,1,Neg,Neg,Neg,<11
1a,1,1,1,Neg,Neg,Neg,>=11
1a,1,1,2,Pos,Pos,Pos,<11
1a,1,1,2,Pos,Pos,Pos,>=11
1a,1,1,2,Pos,Pos,Neg,<11
1a,1,1,2,Pos,Pos,Neg,>=11
1a,1,1,2,Pos,Neg,Pos,<11
1a,1,1,2,Pos,Neg,Pos,>=11
1a,1,1,2,Pos,Neg,Neg,<11
1a,1,1,2,Pos,Neg,Neg,>=11
1a,1,1,2,Neg,Pos,Pos,<11
1a,1,1,2,Neg,Pos,Pos,>=11
1a,1,1,2,Neg,Pos,Neg,<11
1a,1,1,2,Neg,Pos,Neg,>=11
1a,1,1,2,Neg,Neg,Pos,<11
1a,1,1,2,Neg,Neg,Pos,>=11
1a,1,1,2,Neg,Neg,Neg,<11
1a,1,1,2,Neg,Neg,Neg,>=11
1a,1,1,3,Pos,Pos,Pos,<11
1a,1,1,3,Pos,Pos,Pos,>=11
1a,1,1,3,Pos,Pos,Neg,<11
1a,1,1,3,Pos,Pos,Neg,>=11
1a,1,1,3,Pos,Neg,Pos,<11
1a,1,1,3,Pos,Neg,Pos,>=11
1a,1,1,3,Pos,Neg,Neg,<11
1a,1,1,3,Pos,Neg,Neg,>=11
1a,1,1,3,Neg,Pos,Pos,<11
1a,1,1,3,Neg,Pos,Pos,>=11
